EventID,event_name,SampleID,area,catch_date,age,length,expertise,reader,IsApproved,strata
1,bogus small exchange,05_2015A_16900,A,01-05-2015,3,183,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16900,A,01-05-2015,3,183,0,Reader.20,1,a
1,bogus small exchange,03_2012B_16866,B,01-03-2012,3,176,1,Reader.01,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,3,185,1,Reader.02,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,3,185,1,Reader.03,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,3,185,1,Reader.04,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,3,185,1,Reader.05,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,3,185,1,Reader.06,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,3,185,1,Reader.07,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,3,185,1,Reader.08,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,3,185,1,Reader.09,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,2,185,1,Reader.10,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,3,185,0,Reader.11,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,3,185,0,Reader.12,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,3,185,0,Reader.13,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,4,185,0,Reader.14,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,3,185,0,Reader.15,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,3,185,0,Reader.16,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,3,185,0,Reader.17,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,3,185,0,Reader.18,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,3,185,0,Reader.19,0,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,3,185,0,Reader.20,1,a
1,bogus small exchange,09_2014B_16867,B,01-09-2014,1,150,1,Reader.01,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,6,216,1,Reader.02,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,4,216,1,Reader.03,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,4,216,1,Reader.04,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,5,216,1,Reader.05,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,5,216,1,Reader.06,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,5,216,1,Reader.07,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,5,216,1,Reader.08,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,5,216,1,Reader.09,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,4,216,1,Reader.10,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,5,216,0,Reader.11,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,4,216,0,Reader.12,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,4,216,0,Reader.13,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,5,216,0,Reader.14,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,4,216,0,Reader.16,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,4,216,0,Reader.17,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,4,216,0,Reader.18,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,4,216,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,7,216,0,Reader.20,1,a
1,bogus small exchange,10_2014A_16880,A,01-10-2014,0,130,1,Reader.02,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,2,174,1,Reader.02,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,2,174,1,Reader.03,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,2,174,1,Reader.04,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,2,174,1,Reader.05,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,2,174,1,Reader.06,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,2,174,1,Reader.07,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,2,174,1,Reader.08,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,2,174,1,Reader.09,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,1,174,1,Reader.10,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,2,174,0,Reader.11,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,2,174,0,Reader.12,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,2,174,0,Reader.13,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,3,174,0,Reader.14,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,2,174,0,Reader.15,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,2,174,0,Reader.16,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,2,174,0,Reader.17,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,3,174,0,Reader.18,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,2,174,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,2,174,0,Reader.20,1,a
1,bogus small exchange,10_2014B_16869,B,01-10-2014,2,156,1,Reader.01,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,3,187,1,Reader.02,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,3,187,1,Reader.03,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,3,187,1,Reader.04,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,3,187,1,Reader.05,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,3,187,1,Reader.06,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,3,187,1,Reader.07,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,3,187,1,Reader.08,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,3,187,1,Reader.09,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,2,187,1,Reader.10,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,4,187,0,Reader.11,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,3,187,0,Reader.12,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,3,187,0,Reader.13,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,3,187,0,Reader.14,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,3,187,0,Reader.15,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,3,187,0,Reader.16,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,3,187,0,Reader.17,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,3,187,0,Reader.18,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,3,187,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,3,187,0,Reader.20,1,a
1,bogus small exchange,02_2014B_16870,B,01-02-2014,2,151,1,Reader.01,1,a
1,bogus small exchange,05_2015A_16908,A,01-05-2015,7,197,1,Reader.02,1,a
1,bogus small exchange,05_2015A_16908,A,01-05-2015,6,197,1,Reader.03,1,a
1,bogus small exchange,05_2015A_16908,A,01-05-2015,7,197,1,Reader.05,1,a
1,bogus small exchange,05_2015A_16908,A,01-05-2015,7,197,1,Reader.06,1,a
1,bogus small exchange,05_2015A_16908,A,01-05-2015,7,197,1,Reader.07,1,a
1,bogus small exchange,05_2015A_16908,A,01-05-2015,6,197,1,Reader.08,1,a
1,bogus small exchange,05_2015A_16908,A,01-05-2015,7,197,1,Reader.09,1,a
1,bogus small exchange,05_2015A_16908,A,01-05-2015,6,197,1,Reader.10,1,a
1,bogus small exchange,05_2015A_16908,A,01-05-2015,6,197,0,Reader.11,1,a
1,bogus small exchange,05_2015A_16908,A,01-05-2015,5,197,0,Reader.12,1,a
1,bogus small exchange,05_2015A_16908,A,01-05-2015,7,197,0,Reader.13,1,a
1,bogus small exchange,05_2015A_16908,A,01-05-2015,7,197,0,Reader.14,1,a
1,bogus small exchange,05_2015A_16908,A,01-05-2015,4,197,0,Reader.16,1,a
1,bogus small exchange,05_2015A_16908,A,01-05-2015,5,197,0,Reader.18,1,a
1,bogus small exchange,05_2015A_16908,A,01-05-2015,6,197,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16908,A,01-05-2015,7,197,0,Reader.20,1,a
1,bogus small exchange,02_2014B_16871,B,01-02-2014,2,150,1,Reader.01,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,4,202,1,Reader.02,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,4,202,1,Reader.03,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,3,202,1,Reader.04,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,3,202,1,Reader.05,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,4,202,1,Reader.06,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,4,202,1,Reader.07,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,4,202,1,Reader.08,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,4,202,1,Reader.09,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,4,202,0,Reader.11,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,4,202,0,Reader.12,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,4,202,0,Reader.13,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,5,202,0,Reader.14,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,4,202,0,Reader.15,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,4,202,0,Reader.16,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,4,202,0,Reader.17,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,4,202,0,Reader.18,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,4,202,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,4,202,0,Reader.20,1,a
1,bogus small exchange,02_2014B_16872,B,01-02-2014,3,153,1,Reader.01,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,5,216,1,Reader.02,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,5,216,1,Reader.03,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,4,216,1,Reader.04,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,5,216,1,Reader.05,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,5,216,1,Reader.06,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,5,216,1,Reader.07,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,4,216,1,Reader.08,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,5,216,1,Reader.09,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,4,216,1,Reader.10,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,4,216,0,Reader.11,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,5,216,0,Reader.12,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,4,216,0,Reader.13,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,5,216,0,Reader.14,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,4,216,0,Reader.15,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,4,216,0,Reader.16,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,4,216,0,Reader.17,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,4,216,0,Reader.18,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,5,216,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,5,216,0,Reader.20,1,a
1,bogus small exchange,10_2014A_16880,A,01-10-2014,0,130,1,Reader.03,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,1,Reader.02,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,1,Reader.03,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,1,Reader.04,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,1,Reader.05,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,1,Reader.06,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,1,Reader.07,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,1,Reader.08,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,1,Reader.09,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,1,Reader.10,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,2,171,0,Reader.11,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,0,Reader.12,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,0,Reader.13,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,0,Reader.14,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,0,Reader.15,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,0,Reader.16,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,0,Reader.17,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,0,Reader.18,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,0,Reader.19,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,0,Reader.20,1,a
1,bogus small exchange,10_2014A_16874,A,01-10-2014,1,170,1,Reader.01,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,2,171,1,Reader.02,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,1,171,1,Reader.03,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,1,171,1,Reader.04,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,1,171,1,Reader.05,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,1,171,1,Reader.06,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,1,171,1,Reader.07,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,1,171,1,Reader.08,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,1,171,1,Reader.09,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,2,171,1,Reader.10,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,2,171,0,Reader.11,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,1,171,0,Reader.12,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,2,171,0,Reader.13,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,3,171,0,Reader.14,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,1,171,0,Reader.15,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,2,171,0,Reader.16,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,2,171,0,Reader.17,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,2,171,0,Reader.18,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,2,171,0,Reader.19,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,1,171,0,Reader.20,1,a
1,bogus small exchange,10_2014A_16875,A,01-10-2014,1,155,1,Reader.01,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,1,Reader.02,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,1,Reader.03,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,1,Reader.04,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,1,Reader.05,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,1,Reader.06,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,1,Reader.07,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,1,Reader.08,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,1,Reader.09,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,1,Reader.10,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,2,172,0,Reader.11,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,0,Reader.12,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,0,Reader.13,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,0,Reader.14,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,0,Reader.15,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,0,Reader.16,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,0,Reader.17,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,0,Reader.18,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,0,Reader.19,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,0,Reader.20,1,a
1,bogus small exchange,10_2014A_16876,A,01-10-2014,1,175,1,Reader.01,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,3,185,1,Reader.02,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,2,185,1,Reader.03,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,2,185,1,Reader.04,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,2,185,1,Reader.05,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,3,185,1,Reader.06,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,3,185,1,Reader.07,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,2,185,1,Reader.08,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,3,185,1,Reader.09,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,2,185,1,Reader.10,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,3,185,0,Reader.11,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,1,185,0,Reader.12,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,2,185,0,Reader.13,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,2,185,0,Reader.14,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,2,185,0,Reader.15,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,2,185,0,Reader.16,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,3,185,0,Reader.17,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,2,185,0,Reader.18,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,3,185,0,Reader.19,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,2,185,0,Reader.20,1,a
1,bogus small exchange,10_2014A_16877,A,01-10-2014,2,180,1,Reader.01,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,1,Reader.02,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,1,Reader.03,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,1,189,1,Reader.04,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,1,Reader.05,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,1,Reader.06,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,1,Reader.07,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,1,Reader.08,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,1,Reader.09,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,1,Reader.10,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,0,Reader.11,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,0,Reader.12,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,0,Reader.13,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,0,Reader.14,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,0,Reader.15,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,0,Reader.16,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,0,Reader.17,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,0,Reader.18,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,0,Reader.19,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,0,Reader.20,1,a
1,bogus small exchange,10_2014A_16880,A,01-10-2014,0,130,1,Reader.04,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,1,Reader.02,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,1,Reader.03,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,1,Reader.04,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,1,Reader.05,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,4,190,1,Reader.06,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,1,Reader.07,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,1,Reader.08,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,1,Reader.09,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,1,Reader.10,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,0,Reader.11,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,0,Reader.12,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,0,Reader.13,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,0,Reader.14,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,0,Reader.15,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,0,Reader.16,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,0,Reader.17,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,0,Reader.18,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,0,Reader.19,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,0,Reader.20,1,a
1,bogus small exchange,10_2014A_16879,A,01-10-2014,1,175,1,Reader.01,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,5,236,1,Reader.02,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,5,236,1,Reader.03,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,5,236,1,Reader.04,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,5,236,1,Reader.05,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,6,236,1,Reader.06,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,5,236,1,Reader.07,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,5,236,1,Reader.08,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,5,236,1,Reader.09,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,5,236,1,Reader.10,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,5,236,0,Reader.11,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,5,236,0,Reader.12,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,5,236,0,Reader.13,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,6,236,0,Reader.14,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,5,236,0,Reader.16,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,5,236,0,Reader.17,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,5,236,0,Reader.18,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,5,236,0,Reader.19,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,5,236,0,Reader.20,1,a
1,bogus small exchange,10_2014A_16880,A,01-10-2014,0,130,1,Reader.05,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,4,213,1,Reader.02,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,4,213,1,Reader.03,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,3,213,1,Reader.04,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,3,213,1,Reader.05,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,4,213,1,Reader.06,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,4,213,1,Reader.07,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,3,213,1,Reader.08,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,4,213,1,Reader.09,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,4,213,1,Reader.10,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,4,213,0,Reader.11,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,4,213,0,Reader.12,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,3,213,0,Reader.13,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,4,213,0,Reader.14,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,4,213,0,Reader.16,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,4,213,0,Reader.17,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,3,213,0,Reader.18,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,4,213,0,Reader.19,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,4,213,0,Reader.20,1,a
1,bogus small exchange,10_2014A_16881,A,01-10-2014,2,200,1,Reader.01,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,6,221,1,Reader.02,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,6,221,1,Reader.03,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,5,221,1,Reader.04,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,5,221,1,Reader.05,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,6,221,1,Reader.06,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,6,221,1,Reader.07,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,5,221,1,Reader.08,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,6,221,1,Reader.09,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,5,221,1,Reader.10,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,5,221,0,Reader.11,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,5,221,0,Reader.12,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,5,221,0,Reader.13,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,6,221,0,Reader.14,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,5,221,0,Reader.16,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,5,221,0,Reader.17,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,5,221,0,Reader.18,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,5,221,0,Reader.19,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,7,221,0,Reader.20,1,a
1,bogus small exchange,05_2009B_16882,B,01-05-2009,4,200,1,Reader.01,1,a
1,bogus small exchange,11_2015A_16801,A,01-11-2015,4,200,1,Reader.02,1,a
1,bogus small exchange,11_2015A_16801,A,01-11-2015,4,200,1,Reader.03,1,a
